name,id,category,is_main,share,bfs_id
Aesch (BL),23,Berufliche Grundbildung,FALSE,0,2761
Aesch (BL),25,Allgemeinbildende Schulen,FALSE,0,2761
Aesch (BL),26,Höhere Berufsbildung,FALSE,0,2761
Aesch (BL),27,Hochschulen,FALSE,0,2761
Aesch (BL),28,Forschung,FALSE,0,2761
Aesch (BL),29,Übriges Bildungswesen,FALSE,0.0014061670311421562,2761
Aesch (BL),3,"Kultur, Sport und Freizeit, Kirche",TRUE,0.1067805535304432,2761
Aesch (BL),31,Kulturerbe,FALSE,0,2761
Aesch (BL),32,"Kultur, übrige",FALSE,0.011667640852780756,2761
Aesch (BL),33,Medien,FALSE,0.0013851126291185279,2761
Aesch (BL),34,Sport und Freizeit,FALSE,0.09372780004854393,2761
Aesch (BL),35,Kirchen und religiöse Angelegenheiten,FALSE,0,2761
Aesch (BL),38,"F&E in Kultur, Sport und Freizeit, Kirche",FALSE,0,2761
Aesch (BL),4,Gesundheit,TRUE,0.052570392155018665,2761
Aesch (BL),41,"Spitäler, Kranken- und Pflegeheime",FALSE,0.03114163665296571,2761
Aesch (BL),42,Ambulante Krankenpflege,FALSE,0.019869854219915405,2761
Aesch (BL),43,Gesundheitsprävention,FALSE,0.0015402378644265497,2761
Aesch (BL),48,F&E in Gesundheit,FALSE,0,2761
Aesch (BL),49,Gesundheitswesen n.a.g.,FALSE,1.866341771100372e-5,2761
Aesch (BL),5,Soziale Sicherheit,TRUE,0.14723426486277794,2761
Aesch (BL),51,Krankheit und Unfall,FALSE,0,2761
Aesch (BL),52,Invalidität,FALSE,0.02531238643751655,2761
Aesch (BL),53,Alter + Hinterlassene,FALSE,0.041079358406041835,2761
Aesch (BL),54,Familie und Jugend,FALSE,0.019061543022166675,2761
Aesch (BL),55,Arbeitslosigkeit,FALSE,0,2761
Aesch (BL),56,Sozialer Wohnungsbau,FALSE,5.524942645637447e-6,2761
Aesch (BL),57,Sozialhilfe und Asylwesen,FALSE,0.05662159869481148,2761
Aesch (BL),58,F&E in soziale Sicherheit,FALSE,0,2761
Aesch (BL),59,Soziale Wohlfahrt n.a.g.,FALSE,0.005153853359595745,2761
Aesch (BL),6,Verkehr und Nachrichtenübermittlung,TRUE,0.079996908666092,2761
Aesch (BL),61,Strassenverkehr,FALSE,0.07401401927939161,2761
Aesch (BL),62,Öffentlicher Verkehr,FALSE,0.0059828893867004025,2761
Aesch (BL),63,"Verkehr, übrige",FALSE,0,2761
Aesch (BL),64,Nachrichtenübermittlung,FALSE,0,2761
Aesch (BL),68,F&E in Verkehr und Nachrichtenübermittlung,FALSE,0,2761
Aesch (BL),7,Umweltschutz und Raumordnung,TRUE,0.05216129686729176,2761
Aesch (BL),71,Wasserversorgung,FALSE,0.01159742977145646,2761
Aesch (BL),72,Abwasserbeseitigung,FALSE,0.009857735007130471,2761
Aesch (BL),73,Abfallwirtschaft,FALSE,0.0040927313691595186,2761
Aesch (BL),74,Verbauungen,FALSE,1.1576764138192856e-4,2761
Aesch (BL),75,Arten- und Landschaftsschutz,FALSE,0.0016156950262713006,2761
Aesch (BL),76,Bekämpfung von Umweltverschmutzung,FALSE,3.6128907971327953e-4,2761
Aesch (BL),77,Übriger Umweltschutz,FALSE,0.017924776500679123,2761
Aesch (BL),78,F&E in Umweltschutz,FALSE,0,2761
Aesch (BL),79,Raumordnung,FALSE,0.00659587247149968,2761
Aesch (BL),8,Volkswirtschaft,TRUE,0.004447392975612373,2761
Aesch (BL),81,Landwirtschaft,FALSE,0.0022008833156102786,2761
Aesch (BL),82,Forstwirtschaft,FALSE,0.001709027513962888,2761
Aesch (BL),83,Jagd und Fischerei,FALSE,6.287228462040619e-6,2761
Aesch (BL),84,Tourismus,FALSE,1.3328145045253583e-4,2761
Aesch (BL),85,"Industrie, Gewerbe, Handel",FALSE,3.9791346712462973e-4,2761
Aesch (BL),86,Banken und Versicherungen,FALSE,0,2761
Aesch (BL),87,Brennstoffe und Energie,FALSE,0,2761
Aesch (BL),88,F&E in Volkswirtschaft,FALSE,0,2761
Aesch (BL),89,Sonstige gewerbliche Betriebe,FALSE,0,2761
Affoltern am Albis,0,Allgemeine Verwaltung,TRUE,0.10606171546674559,2
Affoltern am Albis,01,Legislative und Exekutive,FALSE,0.013618159131446607,2
Affoltern am Albis,02,Allgemeine Dienste,FALSE,0.09244355633529898,2
Affoltern am Albis,03,Beziehungen zum Ausland,FALSE,0,2
Affoltern am Albis,08,F&E in allgemeine Verwaltung,FALSE,0,2
Affoltern am Albis,1,"Öffentliche Ordnung und Sicherheit, Verteidigung",TRUE,0.03763352303643902,2
Affoltern am Albis,11,Öffentliche Sicherheit,FALSE,0.012254940135523818,2
Affoltern am Albis,12,Rechtssprechung,FALSE,0.0014745988402167453,2
Affoltern am Albis,13,Strafvollzug,FALSE,0,2
Affoltern am Albis,14,Allgemeines Rechtswesen,FALSE,0.014212713186630206,2
Affoltern am Albis,15,Feuerwehr,FALSE,0.008130911350786398,2
Affoltern am Albis,16,Verteidigung,FALSE,0.0015603595232818515,2
Affoltern am Albis,18,"F&E in Öffentliche Ordnung und Sicherheit, Verteidigung",FALSE,0,2
Affoltern am Albis,2,Bildung,TRUE,0.4544961456870248,2
Affoltern am Albis,21,Obligatorische Schule,FALSE,0.41167780186333447,2
Affoltern am Albis,22,Sonderschulen,FALSE,0.04270698609111132,2
Affoltern am Albis,23,Berufliche Grundbildung,FALSE,2.8269981967322278e-5,2
Affoltern am Albis,25,Allgemeinbildende Schulen,FALSE,0,2
Affoltern am Albis,26,Höhere Berufsbildung,FALSE,0,2
Affoltern am Albis,27,Hochschulen,FALSE,0,2
Affoltern am Albis,28,Forschung,FALSE,0,2
Affoltern am Albis,29,Übriges Bildungswesen,FALSE,8.30877506116538e-5,2
Affoltern am Albis,3,"Kultur, Sport und Freizeit, Kirche",TRUE,0.039680285070857996,2
Affoltern am Albis,31,Kulturerbe,FALSE,0,2
Affoltern am Albis,32,"Kultur, übrige",FALSE,0.011189284133395358,2
Affoltern am Albis,33,Medien,FALSE,0,2
Affoltern am Albis,34,Sport und Freizeit,FALSE,0.028491000937462638,2
Affoltern am Albis,35,Kirchen und religiöse Angelegenheiten,FALSE,0,2
Affoltern am Albis,38,"F&E in Kultur, Sport und Freizeit, Kirche",FALSE,0,2
Affoltern am Albis,4,Gesundheit,TRUE,0.07640017227323335,2
Affoltern am Albis,41,"Spitäler, Kranken- und Pflegeheime",FALSE,0.057947908146576466,2
Affoltern am Albis,42,Ambulante Krankenpflege,FALSE,0.01397826156091342,2
Affoltern am Albis,43,Gesundheitsprävention,FALSE,0.0024893014845503787,2
Affoltern am Albis,48,F&E in Gesundheit,FALSE,0,2
Affoltern am Albis,49,Gesundheitswesen n.a.g.,FALSE,0.001984701081193086,2
Affoltern am Albis,5,Soziale Sicherheit,TRUE,0.19611653574022345,2
Affoltern am Albis,51,Krankheit und Unfall,FALSE,8.459100635090183e-4,2
Affoltern am Albis,52,Invalidität,FALSE,0.028128134553478804,2
Affoltern am Albis,53,Alter + Hinterlassene,FALSE,0.03854224626020533,2
Affoltern am Albis,54,Familie und Jugend,FALSE,0.034548289840258616,2
Affoltern am Albis,55,Arbeitslosigkeit,FALSE,2.283922005327669e-5,2
Affoltern am Albis,56,Sozialer Wohnungsbau,FALSE,0,2
Affoltern am Albis,57,Sozialhilfe und Asylwesen,FALSE,0.09359773615096798,2
Affoltern am Albis,58,F&E in soziale Sicherheit,FALSE,0,2
Affoltern am Albis,59,Soziale Wohlfahrt n.a.g.,FALSE,4.313796517504218e-4,2
Affoltern am Albis,6,Verkehr und Nachrichtenübermittlung,TRUE,0.05471864028512027,2
Affoltern am Albis,61,Strassenverkehr,FALSE,0.04366084723191737,2
Affoltern am Albis,62,Öffentlicher Verkehr,FALSE,0.011057793053202892,2
Affoltern am Albis,63,"Verkehr, übrige",FALSE,0,2
Affoltern am Albis,64,Nachrichtenübermittlung,FALSE,0,2
Affoltern am Albis,68,F&E in Verkehr und Nachrichtenübermittlung,FALSE,0,2
Affoltern am Albis,7,Umweltschutz und Raumordnung,TRUE,0.03309981052069086,2
Affoltern am Albis,71,Wasserversorgung,FALSE,3.713341600416445e-4,2
Affoltern am Albis,72,Abwasserbeseitigung,FALSE,0.009513455505861463,2
Affoltern am Albis,73,Abfallwirtschaft,FALSE,0.0020719097747191493,2
Affoltern am Albis,74,Verbauungen,FALSE,0.008983644186753677,2
Affoltern am Albis,75,Arten- und Landschaftsschutz,FALSE,7.406099516859578e-4,2
Affoltern am Albis,76,Bekämpfung von Umweltverschmutzung,FALSE,0,2
Affoltern am Albis,77,Übriger Umweltschutz,FALSE,0.0075008353788545085,2
Affoltern am Albis,78,F&E in Umweltschutz,FALSE,0,2
Affoltern am Albis,79,Raumordnung,FALSE,0.003918021562774455,2
Affoltern am Albis,8,Volkswirtschaft,TRUE,0.0017931719196647364,2
Affoltern am Albis,81,Landwirtschaft,FALSE,5.374642066782875e-4,2
Affoltern am Albis,82,Forstwirtschaft,FALSE,3.9326552713099533e-4,2
Affoltern am Albis,83,Jagd und Fischerei,FALSE,1.61834121815159e-5,2
Affoltern am Albis,84,Tourismus,FALSE,0,2
Affoltern am Albis,85,"Industrie, Gewerbe, Handel",FALSE,8.462587736739376e-4,2
Affoltern am Albis,86,Banken und Versicherungen,FALSE,0,2
Affoltern am Albis,87,Brennstoffe und Energie,FALSE,0,2
Affoltern am Albis,88,F&E in Volkswirtschaft,FALSE,0,2
Affoltern am Albis,89,Sonstige gewerbliche Betriebe,FALSE,0,2
Aigle,0,Allgemeine Verwaltung,TRUE,0.1629846548932,5401
Aigle,01,Legislative und Exekutive,FALSE,0.021414107135386697,5401
Aigle,02,Allgemeine Dienste,FALSE,0.14157054775781328,5401
Aigle,03,Beziehungen zum Ausland,FALSE,0,5401
Aigle,08,F&E in allgemeine Verwaltung,FALSE,0,5401
Aigle,1,"Öffentliche Ordnung und Sicherheit, Verteidigung",TRUE,0.1251768811266247,5401
Aigle,11,Öffentliche Sicherheit,FALSE,0.1041332400077719,5401
Aigle,12,Rechtssprechung,FALSE,0,5401
Aigle,13,Strafvollzug,FALSE,0,5401
Aigle,14,Allgemeines Rechtswesen,FALSE,0.008065872789568966,5401
Aigle,15,Feuerwehr,FALSE,0.004867004975607521,5401
Aigle,16,Verteidigung,FALSE,0.008110763353676297,5401
Aigle,18,"F&E in Öffentliche Ordnung und Sicherheit, Verteidigung",FALSE,0,5401
Aigle,2,Bildung,TRUE,0.0507282202555108,5401
Aigle,21,Obligatorische Schule,FALSE,0.0375958686972125,5401
Aigle,22,Sonderschulen,FALSE,0.00544264536771837,5401
Aigle,23,Berufliche Grundbildung,FALSE,0.0073308792348512515,5401
Aigle,25,Allgemeinbildende Schulen,FALSE,0,5401
Aigle,26,Höhere Berufsbildung,FALSE,0,5401
Aigle,27,Hochschulen,FALSE,0,5401
Aigle,28,Forschung,FALSE,0,5401
Aigle,29,Übriges Bildungswesen,FALSE,3.5882695572867185e-4,5401
Aigle,3,"Kultur, Sport und Freizeit, Kirche",TRUE,0.07134946309172871,5401
Aigle,31,Kulturerbe,FALSE,0.0024735795586923815,5401
Aigle,32,"Kultur, übrige",FALSE,0.01989163226420547,5401
Aigle,33,Medien,FALSE,0.0021069017595782215,5401
Aigle,34,Sport und Freizeit,FALSE,0.03940235422717435,5401
Aigle,35,Kirchen und religiöse Angelegenheiten,FALSE,0.007474995282078292,5401
Aigle,38,"F&E in Kultur, Sport und Freizeit, Kirche",FALSE,0,5401
Aigle,4,Gesundheit,TRUE,0.052679686512788725,5401
Aigle,41,"Spitäler, Kranken- und Pflegeheime",FALSE,0.006411060570506515,5401
Aigle,42,Ambulante Krankenpflege,FALSE,0.03642942566004738,5401
Aigle,43,Gesundheitsprävention,FALSE,0.009777644869121272,5401
Aigle,48,F&E in Gesundheit,FALSE,0,5401
Aigle,49,Gesundheitswesen n.a.g.,FALSE,6.155541311356289e-5,5401
Aigle,5,Soziale Sicherheit,TRUE,0.23862956320795473,5401
Aigle,51,Krankheit und Unfall,FALSE,0.01521148620699785,5401
Aigle,52,Invalidität,FALSE,0.043724982970886644,5401
Aigle,53,Alter + Hinterlassene,FALSE,0.028538685191126165,5401
Aigle,54,Familie und Jugend,FALSE,0.06374413896625837,5401
Aigle,55,Arbeitslosigkeit,FALSE,0.00602782537632433,5401
Aigle,56,Sozialer Wohnungsbau,FALSE,0,5401
Aigle,57,Sozialhilfe und Asylwesen,FALSE,0.08138244449636135,5401
Aigle,58,F&E in soziale Sicherheit,FALSE,0,5401
Aigle,59,Soziale Wohlfahrt n.a.g.,FALSE,0,5401
Aigle,6,Verkehr und Nachrichtenübermittlung,TRUE,0.2311154961358983,5401
Aigle,61,Strassenverkehr,FALSE,0.18442495569937536,5401
Aigle,62,Öffentlicher Verkehr,FALSE,0.04669054043652295,5401
Aigle,63,"Verkehr, übrige",FALSE,0,5401
Aigle,64,Nachrichtenübermittlung,FALSE,0,5401
Aigle,68,F&E in Verkehr und Nachrichtenübermittlung,FALSE,0,5401
Aigle,7,Umweltschutz und Raumordnung,TRUE,0.03426703689771883,5401
Aigle,71,Wasserversorgung,FALSE,0.0020250152252810354,5401
Aigle,72,Abwasserbeseitigung,FALSE,0,5401
Aigle,73,Abfallwirtschaft,FALSE,0.008789348792614352,5401
Aigle,74,Verbauungen,FALSE,0.0023380339465719326,5401
Aigle,75,Arten- und Landschaftsschutz,FALSE,0,5401
Aigle,76,Bekämpfung von Umweltverschmutzung,FALSE,0,5401
Aigle,77,Übriger Umweltschutz,FALSE,0.014653675104320647,5401
Aigle,78,F&E in Umweltschutz,FALSE,0,5401
Aigle,79,Raumordnung,FALSE,0.006460963828930865,5401
Aigle,8,Volkswirtschaft,TRUE,0.03306899787857523,5401
Aigle,81,Landwirtschaft,FALSE,0,5401
Aigle,82,Forstwirtschaft,FALSE,0.023248829003872908,5401
Aigle,83,Jagd und Fischerei,FALSE,0,5401
Aigle,84,Tourismus,FALSE,0.009597180230832258,5401
Aigle,85,"Industrie, Gewerbe, Handel",FALSE,0,5401
Aigle,86,Banken und Versicherungen,FALSE,0,5401
Aigle,87,Brennstoffe und Energie,FALSE,0,5401
Aigle,88,F&E in Volkswirtschaft,FALSE,0,5401
Aigle,89,Sonstige gewerbliche Betriebe,FALSE,2.2298864387006068e-4,5401
Allschwil,0,Allgemeine Verwaltung,TRUE,0.134993953102118,2762
Allschwil,01,Legislative und Exekutive,FALSE,0.010923888600917305,2762
Allschwil,02,Allgemeine Dienste,FALSE,0.1240700645012007,2762
Allschwil,03,Beziehungen zum Ausland,FALSE,0,2762
Allschwil,08,F&E in allgemeine Verwaltung,FALSE,0,2762
Allschwil,1,"Öffentliche Ordnung und Sicherheit, Verteidigung",TRUE,0.023372327340453178,2762
Allschwil,11,Öffentliche Sicherheit,FALSE,0.0037634236930498832,2762
Allschwil,12,Rechtssprechung,FALSE,0,2762
Allschwil,13,Strafvollzug,FALSE,0,2762
Allschwil,14,Allgemeines Rechtswesen,FALSE,0.007195050492247079,2762
Allschwil,15,Feuerwehr,FALSE,0.008690486644311202,2762
Allschwil,16,Verteidigung,FALSE,0.0037233665108450118,2762
Allschwil,18,"F&E in Öffentliche Ordnung und Sicherheit, Verteidigung",FALSE,0,2762
Allschwil,2,Bildung,TRUE,0.40499479950172557,2762
Allschwil,21,Obligatorische Schule,FALSE,0.39733146199499186,2762
Allschwil,22,Sonderschulen,FALSE,0.007506257359531907,2762
Allschwil,23,Berufliche Grundbildung,FALSE,0,2762
Allschwil,25,Allgemeinbildende Schulen,FALSE,0,2762
Allschwil,26,Höhere Berufsbildung,FALSE,0,2762
Allschwil,27,Hochschulen,FALSE,0,2762
Allschwil,28,Forschung,FALSE,0,2762
Allschwil,29,Übriges Bildungswesen,FALSE,1.5708014720180707e-4,2762
Allschwil,3,"Kultur, Sport und Freizeit, Kirche",TRUE,0.039406669850208,2762
Allschwil,31,Kulturerbe,FALSE,0.003042687427727142,2762
Allschwil,32,"Kultur, übrige",FALSE,0.0029801612391310442,2762
Allschwil,33,Medien,FALSE,0,2762
Allschwil,34,Sport und Freizeit,FALSE,0.03326359966112931,2762
Allschwil,35,Kirchen und religiöse Angelegenheiten,FALSE,1.2022152222050111e-4,2762
Allschwil,38,"F&E in Kultur, Sport und Freizeit, Kirche",FALSE,0,2762
Allschwil,4,Gesundheit,TRUE,0.06992709518429417,2762
Allschwil,41,"Spitäler, Kranken- und Pflegeheime",FALSE,0.0321999114622692,2762
Allschwil,42,Ambulante Krankenpflege,FALSE,0.034318245001116424,2762
Allschwil,43,Gesundheitsprävention,FALSE,0.0016469342585141485,2762
Allschwil,48,F&E in Gesundheit,FALSE,0,2762
Allschwil,49,Gesundheitswesen n.a.g.,FALSE,0.0017620044623944053,2762
