name,id,category,is_main,share
AI,23,Berufliche Grundbildung,FALSE,0.029275843851896133
AI,25,Allgemeinbildende Schulen,FALSE,0.07671329041084364
AI,26,Höhere Berufsbildung,FALSE,0.007867278513505454
AI,27,Hochschulen,FALSE,0.043339459325027266
AI,28,Forschung,FALSE,0
AI,29,Übriges Bildungswesen,FALSE,0.014724184133411927
AI,3,"Kultur, Sport und Freizeit, Kirche",TRUE,0.027851001713536393
AI,31,Kulturerbe,FALSE,0.0020570932885748345
AI,32,"Kultur, übrige",FALSE,0.012160471455979566
AI,33,Medien,FALSE,0
AI,34,Sport und Freizeit,FALSE,0.01261356806153503
AI,35,Kirchen und religiöse Angelegenheiten,FALSE,0.0010198689074469654
AI,38,"F&E in Kultur, Sport und Freizeit, Kirche",FALSE,0
AI,4,Gesundheit,TRUE,0.18005348834389126
AI,41,"Spitäler, Kranken- und Pflegeheime",FALSE,0.16439338558687672
AI,42,Ambulante Krankenpflege,FALSE,0.012810877351089536
AI,43,Gesundheitsprävention,FALSE,0.001774884362949693
AI,48,F&E in Gesundheit,FALSE,0
AI,49,Gesundheitswesen n.a.g.,FALSE,0.0010743410429753047
AI,5,Soziale Sicherheit,TRUE,0.09619366335009531
AI,51,Krankheit und Unfall,FALSE,0.011993576458895594
AI,52,Invalidität,FALSE,0.039070244019963146
AI,53,Alter + Hinterlassene,FALSE,0.01629983696472608
AI,54,Familie und Jugend,FALSE,0.008284227563647195
AI,55,Arbeitslosigkeit,FALSE,0.00129093412897828
AI,56,Sozialer Wohnungsbau,FALSE,3.3354197407608566e-4
AI,57,Sozialhilfe und Asylwesen,FALSE,0.018806674413797606
AI,58,F&E in soziale Sicherheit,FALSE,0
AI,59,Soziale Wohlfahrt n.a.g.,FALSE,1.1462782601132188e-4
AI,6,Verkehr und Nachrichtenübermittlung,TRUE,0.07203705523116569
AI,61,Strassenverkehr,FALSE,0.04610642005908548
AI,62,Öffentlicher Verkehr,FALSE,0.025775264500892188
AI,63,"Verkehr, übrige",FALSE,1.5537067118801578e-4
AI,64,Nachrichtenübermittlung,FALSE,0
AI,68,F&E in Verkehr und Nachrichtenübermittlung,FALSE,0
AI,7,Umweltschutz und Raumordnung,TRUE,0.0239940341145855
AI,71,Wasserversorgung,FALSE,5.446223647415687e-4
AI,72,Abwasserbeseitigung,FALSE,8.443468897867854e-4
AI,73,Abfallwirtschaft,FALSE,0.004157436625612544
AI,74,Verbauungen,FALSE,0.005631874864196186
AI,75,Arten- und Landschaftsschutz,FALSE,0.003465346111059295
AI,76,Bekämpfung von Umweltverschmutzung,FALSE,0.0023792310960113216
AI,77,Übriger Umweltschutz,FALSE,0.005224765361459223
AI,78,F&E in Umweltschutz,FALSE,0
AI,79,Raumordnung,FALSE,0.0017464108017185788
AI,8,Volkswirtschaft,TRUE,0.03137900251651373
AI,81,Landwirtschaft,FALSE,0.0196592932732652
AI,82,Forstwirtschaft,FALSE,0.005364602571554584
AI,83,Jagd und Fischerei,FALSE,2.8963725137857187e-5
AI,84,Tourismus,FALSE,0.004757971080621979
AI,85,"Industrie, Gewerbe, Handel",FALSE,0.0015551577727322711
AI,86,Banken und Versicherungen,FALSE,0
AI,87,Brennstoffe und Energie,FALSE,0
AI,88,F&E in Volkswirtschaft,FALSE,0
AI,89,Sonstige gewerbliche Betriebe,FALSE,1.3014093201839695e-5
AR,0,Allgemeine Verwaltung,TRUE,0.11019491353725758
AR,01,Legislative und Exekutive,FALSE,0.01528053560021886
AR,02,Allgemeine Dienste,FALSE,0.09491437793703872
AR,03,Beziehungen zum Ausland,FALSE,0
AR,08,F&E in allgemeine Verwaltung,FALSE,0
AR,1,"Öffentliche Ordnung und Sicherheit, Verteidigung",TRUE,0.05512640646494495
AR,11,Öffentliche Sicherheit,FALSE,0.022099175166283597
AR,12,Rechtssprechung,FALSE,0.00810097066698747
AR,13,Strafvollzug,FALSE,0.0017238639279645684
AR,14,Allgemeines Rechtswesen,FALSE,0.009006780130931544
AR,15,Feuerwehr,FALSE,0.0017281718475309366
AR,16,Verteidigung,FALSE,0.012467444725246838
AR,18,"F&E in Öffentliche Ordnung und Sicherheit, Verteidigung",FALSE,0
AR,2,Bildung,TRUE,0.33922817388354853
AR,21,Obligatorische Schule,FALSE,0.21218768158823537
AR,22,Sonderschulen,FALSE,0.02305883851783498
AR,23,Berufliche Grundbildung,FALSE,0.023460082797316522
AR,25,Allgemeinbildende Schulen,FALSE,0.031773556724867265
AR,26,Höhere Berufsbildung,FALSE,0.0012131121264412172
AR,27,Hochschulen,FALSE,0.04037949048331302
AR,28,Forschung,FALSE,0
AR,29,Übriges Bildungswesen,FALSE,0.007155411645540193
AR,3,"Kultur, Sport und Freizeit, Kirche",TRUE,0.035359366627607296
AR,31,Kulturerbe,FALSE,0.004173281285947209
AR,32,"Kultur, übrige",FALSE,0.012882995224790196
AR,33,Medien,FALSE,8.409821299587654e-4
AR,34,Sport und Freizeit,FALSE,0.016351071312892314
AR,35,Kirchen und religiöse Angelegenheiten,FALSE,0.0011110366740188127
AR,38,"F&E in Kultur, Sport und Freizeit, Kirche",FALSE,0
AR,4,Gesundheit,TRUE,0.16751917394918028
AR,41,"Spitäler, Kranken- und Pflegeheime",FALSE,0.15393796385766775
AR,42,Ambulante Krankenpflege,FALSE,0.006834335351116628
AR,43,Gesundheitsprävention,FALSE,0.002181997875550803
AR,48,F&E in Gesundheit,FALSE,0
AR,49,Gesundheitswesen n.a.g.,FALSE,0.004564876864845094
AR,5,Soziale Sicherheit,TRUE,0.1456748545552653
AR,51,Krankheit und Unfall,FALSE,0.028200794933770902
AR,52,Invalidität,FALSE,0.04971636088340792
AR,53,Alter + Hinterlassene,FALSE,0.026807957739813117
AR,54,Familie und Jugend,FALSE,0.009003460604652366
AR,55,Arbeitslosigkeit,FALSE,0.002541521952920708
AR,56,Sozialer Wohnungsbau,FALSE,2.3407473705563702e-5
AR,57,Sozialhilfe und Asylwesen,FALSE,0.029020041959279846
AR,58,F&E in soziale Sicherheit,FALSE,0
AR,59,Soziale Wohlfahrt n.a.g.,FALSE,3.6130900771488367e-4
AR,6,Verkehr und Nachrichtenübermittlung,TRUE,0.0933111141159002
AR,61,Strassenverkehr,FALSE,0.061310086127647496
AR,62,Öffentlicher Verkehr,FALSE,0.031938116473473915
AR,63,"Verkehr, übrige",FALSE,6.29115147787989e-5
AR,64,Nachrichtenübermittlung,FALSE,0
AR,68,F&E in Verkehr und Nachrichtenübermittlung,FALSE,0
AR,7,Umweltschutz und Raumordnung,TRUE,0.03476845026735755
AR,71,Wasserversorgung,FALSE,0.004050175901781396
AR,72,Abwasserbeseitigung,FALSE,0.00423305788423722
AR,73,Abfallwirtschaft,FALSE,9.86287682904544e-4
AR,74,Verbauungen,FALSE,0.006488869573333111
AR,75,Arten- und Landschaftsschutz,FALSE,9.902220899022079e-4
AR,76,Bekämpfung von Umweltverschmutzung,FALSE,0.002375632563044593
AR,77,Übriger Umweltschutz,FALSE,0.00975543979366877
AR,78,F&E in Umweltschutz,FALSE,0
AR,79,Raumordnung,FALSE,0.005888764778485713
AR,8,Volkswirtschaft,TRUE,0.018817546598938265
AR,81,Landwirtschaft,FALSE,0.007957897200967274
AR,82,Forstwirtschaft,FALSE,0.0038344673907010135
AR,83,Jagd und Fischerei,FALSE,8.559763383595952e-5
AR,84,Tourismus,FALSE,0.0031592236376854163
AR,85,"Industrie, Gewerbe, Handel",FALSE,0.0037667455928822547
AR,86,Banken und Versicherungen,FALSE,0
AR,87,Brennstoffe und Energie,FALSE,0
AR,88,F&E in Volkswirtschaft,FALSE,0
AR,89,Sonstige gewerbliche Betriebe,FALSE,1.361514286634559e-5
BE,0,Allgemeine Verwaltung,TRUE,0.07460493872043353
BE,01,Legislative und Exekutive,FALSE,0.0070706374993075635
BE,02,Allgemeine Dienste,FALSE,0.06753430122112597
BE,03,Beziehungen zum Ausland,FALSE,0
BE,08,F&E in allgemeine Verwaltung,FALSE,0
BE,1,"Öffentliche Ordnung und Sicherheit, Verteidigung",TRUE,0.07212691681229462
BE,11,Öffentliche Sicherheit,FALSE,0.033209940650165706
BE,12,Rechtssprechung,FALSE,0.012589225901238999
BE,13,Strafvollzug,FALSE,0.008297642628980969
BE,14,Allgemeines Rechtswesen,FALSE,0.013251527249019865
BE,15,Feuerwehr,FALSE,0.001953256375433768
BE,16,Verteidigung,FALSE,0.002825324007455305
BE,18,"F&E in Öffentliche Ordnung und Sicherheit, Verteidigung",FALSE,0
BE,2,Bildung,TRUE,0.3046722251005503
BE,21,Obligatorische Schule,FALSE,0.17265746123812709
BE,22,Sonderschulen,FALSE,0.0016004554748042536
BE,23,Berufliche Grundbildung,FALSE,0.04489028097227545
BE,25,Allgemeinbildende Schulen,FALSE,0.02235607297992902
BE,26,Höhere Berufsbildung,FALSE,0.0011209178185169729
BE,27,Hochschulen,FALSE,0.05406552280543864
BE,28,Forschung,FALSE,1.134663329715653e-6
BE,29,Übriges Bildungswesen,FALSE,0.007980379148129152
BE,3,"Kultur, Sport und Freizeit, Kirche",TRUE,0.0434275238309946
BE,31,Kulturerbe,FALSE,0.006597812445899714
BE,32,"Kultur, übrige",FALSE,0.015712332229530102
BE,33,Medien,FALSE,4.706975449851485e-4
BE,34,Sport und Freizeit,FALSE,0.012674965747155984
BE,35,Kirchen und religiöse Angelegenheiten,FALSE,0.007971715863423651
BE,38,"F&E in Kultur, Sport und Freizeit, Kirche",FALSE,0
BE,4,Gesundheit,TRUE,0.1748573106766137
BE,41,"Spitäler, Kranken- und Pflegeheime",FALSE,0.14371302456607735
BE,42,Ambulante Krankenpflege,FALSE,0.013953486758655773
BE,43,Gesundheitsprävention,FALSE,0.004697144585487225
BE,48,F&E in Gesundheit,FALSE,0.011468098029582083
BE,49,Gesundheitswesen n.a.g.,FALSE,0.0010255567368112502
BE,5,Soziale Sicherheit,TRUE,0.22132560633950168
BE,51,Krankheit und Unfall,FALSE,0.020920026446949708
BE,52,Invalidität,FALSE,0.06384324135152505
BE,53,Alter + Hinterlassene,FALSE,0.04370923801779244
BE,54,Familie und Jugend,FALSE,0.022053458756179072
BE,55,Arbeitslosigkeit,FALSE,0.0034626069593114844
BE,56,Sozialer Wohnungsbau,FALSE,2.0586068471885286e-4
BE,57,Sozialhilfe und Asylwesen,FALSE,0.0667625367499657
BE,58,F&E in soziale Sicherheit,FALSE,0
BE,59,Soziale Wohlfahrt n.a.g.,FALSE,3.6863737305937435e-4
BE,6,Verkehr und Nachrichtenübermittlung,TRUE,0.0821731682804573
BE,61,Strassenverkehr,FALSE,0.0433901774630734
BE,62,Öffentlicher Verkehr,FALSE,0.03865313610210313
BE,63,"Verkehr, übrige",FALSE,1.1833169510530584e-4
BE,64,Nachrichtenübermittlung,FALSE,1.1523020175466063e-5
BE,68,F&E in Verkehr und Nachrichtenübermittlung,FALSE,0
BE,7,Umweltschutz und Raumordnung,TRUE,0.012882958946720117
BE,71,Wasserversorgung,FALSE,7.361824430877024e-4
BE,72,Abwasserbeseitigung,FALSE,0
BE,73,Abfallwirtschaft,FALSE,3.971189935882943e-4
BE,74,Verbauungen,FALSE,0.0036553624590201688
BE,75,Arten- und Landschaftsschutz,FALSE,0.0017174518615132106
BE,76,Bekämpfung von Umweltverschmutzung,FALSE,7.698257627514883e-4
BE,77,Übriger Umweltschutz,FALSE,0.002923403927753463
BE,78,F&E in Umweltschutz,FALSE,0
BE,79,Raumordnung,FALSE,0.0026836134990057886
BE,8,Volkswirtschaft,TRUE,0.01392935129243419
BE,81,Landwirtschaft,FALSE,0.004500709851015094
BE,82,Forstwirtschaft,FALSE,0.0030434092352522833
BE,83,Jagd und Fischerei,FALSE,4.854751572840768e-4
BE,84,Tourismus,FALSE,0.0030701879282320874
BE,85,"Industrie, Gewerbe, Handel",FALSE,0.002829569120650647
BE,86,Banken und Versicherungen,FALSE,0
BE,87,Brennstoffe und Energie,FALSE,0
BE,88,F&E in Volkswirtschaft,FALSE,0
BE,89,Sonstige gewerbliche Betriebe,FALSE,0
BL,0,Allgemeine Verwaltung,TRUE,0.09472938280459867
BL,01,Legislative und Exekutive,FALSE,0.007170507095151781
BL,02,Allgemeine Dienste,FALSE,0.0875588757094469
BL,03,Beziehungen zum Ausland,FALSE,0
BL,08,F&E in allgemeine Verwaltung,FALSE,0
BL,1,"Öffentliche Ordnung und Sicherheit, Verteidigung",TRUE,0.060048184712881265
BL,11,Öffentliche Sicherheit,FALSE,0.020288168490518427
BL,12,Rechtssprechung,FALSE,0.018372325166679207
BL,13,Strafvollzug,FALSE,0.00797755800738971
BL,14,Allgemeines Rechtswesen,FALSE,0.008332066060093533
BL,15,Feuerwehr,FALSE,0.0020072624599338914
BL,16,Verteidigung,FALSE,0.0030708045282665016
BL,18,"F&E in Öffentliche Ordnung und Sicherheit, Verteidigung",FALSE,0
BL,2,Bildung,TRUE,0.382131399241538
BL,21,Obligatorische Schule,FALSE,0.1921747544889559
BL,22,Sonderschulen,FALSE,0.02213960400133091
BL,23,Berufliche Grundbildung,FALSE,0.03184221735203811
BL,25,Allgemeinbildende Schulen,FALSE,0.028006994918740674
BL,26,Höhere Berufsbildung,FALSE,0.00485254959202099
BL,27,Hochschulen,FALSE,0.09719847609401412
BL,28,Forschung,FALSE,0.0011144268783947879
BL,29,Übriges Bildungswesen,FALSE,0.004802375916042554
BL,3,"Kultur, Sport und Freizeit, Kirche",TRUE,0.03254595805974598
BL,31,Kulturerbe,FALSE,0.006030338658519534
BL,32,"Kultur, übrige",FALSE,0.010738163844673717
BL,33,Medien,FALSE,0
BL,34,Sport und Freizeit,FALSE,0.011979349651320153
BL,35,Kirchen und religiöse Angelegenheiten,FALSE,0.003798105905232574
BL,38,"F&E in Kultur, Sport und Freizeit, Kirche",FALSE,0
BL,4,Gesundheit,TRUE,0.15521489718382425
BL,41,"Spitäler, Kranken- und Pflegeheime",FALSE,0.1414690938304375
BL,42,Ambulante Krankenpflege,FALSE,0.008932723091530847
BL,43,Gesundheitsprävention,FALSE,0.003639592036797855
BL,48,F&E in Gesundheit,FALSE,0
BL,49,Gesundheitswesen n.a.g.,FALSE,0.0011734882250580834
BL,5,Soziale Sicherheit,TRUE,0.15867980030855758
BL,51,Krankheit und Unfall,FALSE,0.017660827444638934
BL,52,Invalidität,FALSE,0.05028872896237891
BL,53,Alter + Hinterlassene,FALSE,0.0348518573050454
BL,54,Familie und Jugend,FALSE,0.019722524233011657
BL,55,Arbeitslosigkeit,FALSE,0.00287907596692808
BL,56,Sozialer Wohnungsbau,FALSE,5.090416819894039e-4
BL,57,Sozialhilfe und Asylwesen,FALSE,0.03193623618185572
BL,58,F&E in soziale Sicherheit,FALSE,0
BL,59,Soziale Wohlfahrt n.a.g.,FALSE,8.315085327094953e-4
BL,6,Verkehr und Nachrichtenübermittlung,TRUE,0.0907151403888333
BL,61,Strassenverkehr,FALSE,0.05932969380713639
BL,62,Öffentlicher Verkehr,FALSE,0.03138544658169692
BL,63,"Verkehr, übrige",FALSE,0
BL,64,Nachrichtenübermittlung,FALSE,0
BL,68,F&E in Verkehr und Nachrichtenübermittlung,FALSE,0
BL,7,Umweltschutz und Raumordnung,TRUE,0.020682678681747918
BL,71,Wasserversorgung,FALSE,0.0011900034977418488
BL,72,Abwasserbeseitigung,FALSE,3.5375996537248566e-4
BL,73,Abfallwirtschaft,FALSE,3.8498338060471017e-4
BL,74,Verbauungen,FALSE,0.001956561184590607
BL,75,Arten- und Landschaftsschutz,FALSE,0.0019353152428852056
BL,76,Bekämpfung von Umweltverschmutzung,FALSE,0.006404984025463102
BL,77,Übriger Umweltschutz,FALSE,0.005507683095595623
BL,78,F&E in Umweltschutz,FALSE,0
BL,79,Raumordnung,FALSE,0.0029493882894943355
BL,8,Volkswirtschaft,TRUE,0.00525255861827299
BL,81,Landwirtschaft,FALSE,8.243558120769911e-4
BL,82,Forstwirtschaft,FALSE,0.002224002225227657
BL,83,Jagd und Fischerei,FALSE,4.23618291844541e-4
BL,84,Tourismus,FALSE,2.4153320859299598e-4
BL,85,"Industrie, Gewerbe, Handel",FALSE,0.0015390490805308056
BL,86,Banken und Versicherungen,FALSE,0
BL,87,Brennstoffe und Energie,FALSE,0
BL,88,F&E in Volkswirtschaft,FALSE,0
BL,89,Sonstige gewerbliche Betriebe,FALSE,0
BS,0,Allgemeine Verwaltung,TRUE,0.02645026821497569
BS,01,Legislative und Exekutive,FALSE,0.0032728615252582026
BS,02,Allgemeine Dienste,FALSE,0.023177406689717486
BS,03,Beziehungen zum Ausland,FALSE,0
BS,08,F&E in allgemeine Verwaltung,FALSE,0
BS,1,"Öffentliche Ordnung und Sicherheit, Verteidigung",TRUE,0.0939202078608412
BS,11,Öffentliche Sicherheit,FALSE,0.03944656572668881
BS,12,Rechtssprechung,FALSE,0.026143823766340626
BS,13,Strafvollzug,FALSE,0.014173111156374383
BS,14,Allgemeines Rechtswesen,FALSE,0.0064380414392530535
BS,15,Feuerwehr,FALSE,0.004012743604333986
BS,16,Verteidigung,FALSE,0.0037059221678503464
BS,18,"F&E in Öffentliche Ordnung und Sicherheit, Verteidigung",FALSE,0
BS,2,Bildung,TRUE,0.2777904186528314
BS,21,Obligatorische Schule,FALSE,0.1474701322862516
BS,22,Sonderschulen,FALSE,0.01407976963766485
BS,23,Berufliche Grundbildung,FALSE,0.0377950762112479
BS,25,Allgemeinbildende Schulen,FALSE,0.0224999757319699
BS,26,Höhere Berufsbildung,FALSE,0.0020729379514050033
BS,27,Hochschulen,FALSE,0.036783623768121346
BS,28,Forschung,FALSE,0.003338680285258943
BS,29,Übriges Bildungswesen,FALSE,0.01375022278091183
BS,3,"Kultur, Sport und Freizeit, Kirche",TRUE,0.08327853722079777
BS,31,Kulturerbe,FALSE,0.02988271170497468
BS,32,"Kultur, übrige",FALSE,0.028340742235219856
BS,33,Medien,FALSE,0
BS,34,Sport und Freizeit,FALSE,0.024850501794280364
BS,35,Kirchen und religiöse Angelegenheiten,FALSE,1.3987038862810664e-4
BS,38,"F&E in Kultur, Sport und Freizeit, Kirche",FALSE,6.471109769476525e-5
BS,4,Gesundheit,TRUE,0.2211049417543147
BS,41,"Spitäler, Kranken- und Pflegeheime",FALSE,0.14491972474480674
BS,42,Ambulante Krankenpflege,FALSE,0.011559142083845887
BS,43,Gesundheitsprävention,FALSE,0.006233970104684291
BS,48,F&E in Gesundheit,FALSE,0.04602913975517622
BS,49,Gesundheitswesen n.a.g.,FALSE,0.012362965065801555
BS,5,Soziale Sicherheit,TRUE,0.22668547440696948
BS,51,Krankheit und Unfall,FALSE,0.027822767833305978
BS,52,Invalidität,FALSE,0.050611077745602126
BS,53,Alter + Hinterlassene,FALSE,0.03471820907095803
BS,54,Familie und Jugend,FALSE,0.03830560616726707
BS,55,Arbeitslosigkeit,FALSE,0.004891538900746126
BS,56,Sozialer Wohnungsbau,FALSE,9.721533874137495e-4
BS,57,Sozialhilfe und Asylwesen,FALSE,0.06913072944619124
BS,58,F&E in soziale Sicherheit,FALSE,0
BS,59,Soziale Wohlfahrt n.a.g.,FALSE,2.3339185548514827e-4
BS,6,Verkehr und Nachrichtenübermittlung,TRUE,0.05457598473679155
BS,61,Strassenverkehr,FALSE,0.019344480360584407
BS,62,Öffentlicher Verkehr,FALSE,0.03328308742881124
BS,63,"Verkehr, übrige",FALSE,0.0010760758824864924
BS,64,Nachrichtenübermittlung,FALSE,8.72341064909413e-4
BS,68,F&E in Verkehr und Nachrichtenübermittlung,FALSE,0
BS,7,Umweltschutz und Raumordnung,TRUE,0.008311020879899217
BS,71,Wasserversorgung,FALSE,2.567590164076739e-6
BS,72,Abwasserbeseitigung,FALSE,0
BS,73,Abfallwirtschaft,FALSE,0.0015430886668327682
BS,74,Verbauungen,FALSE,5.410757779714867e-4
BS,75,Arten- und Landschaftsschutz,FALSE,3.1255915708836105e-4
BS,76,Bekämpfung von Umweltverschmutzung,FALSE,0.0015280957024914803
BS,77,Übriger Umweltschutz,FALSE,0.00314121125644227
BS,78,F&E in Umweltschutz,FALSE,1.8641322743449346e-5
BS,79,Raumordnung,FALSE,0.0012237814061653236
BS,8,Volkswirtschaft,TRUE,0.00788314627257899
BS,81,Landwirtschaft,FALSE,6.292054351829262e-4
BS,82,Forstwirtschaft,FALSE,1.770224144608944e-4
BS,83,Jagd und Fischerei,FALSE,1.4589716750851962e-4
BS,84,Tourismus,FALSE,7.298196311183644e-4
BS,85,"Industrie, Gewerbe, Handel",FALSE,0.0050919745821620555
BS,86,Banken und Versicherungen,FALSE,5.761688989725643e-4
BS,87,Brennstoffe und Energie,FALSE,0
BS,88,F&E in Volkswirtschaft,FALSE,0
BS,89,Sonstige gewerbliche Betriebe,FALSE,5.330581431736654e-4
FR,0,Allgemeine Verwaltung,TRUE,0.08513217027907478
FR,01,Legislative und Exekutive,FALSE,0.008413082591224336
FR,02,Allgemeine Dienste,FALSE,0.07671908768785045
FR,03,Beziehungen zum Ausland,FALSE,0
FR,08,F&E in allgemeine Verwaltung,FALSE,0
FR,1,"Öffentliche Ordnung und Sicherheit, Verteidigung",TRUE,0.05701074566395092
FR,11,Öffentliche Sicherheit,FALSE,0.027785262647128786
FR,12,Rechtssprechung,FALSE,0.01613432285257968
FR,13,Strafvollzug,FALSE,0.008576129717925964
FR,14,Allgemeines Rechtswesen,FALSE,1.177052984804098e-4
FR,15,Feuerwehr,FALSE,0.0013224775247880263
FR,16,Verteidigung,FALSE,0.003074847623048055
FR,18,"F&E in Öffentliche Ordnung und Sicherheit, Verteidigung",FALSE,0
FR,2,Bildung,TRUE,0.3776594381080443
FR,21,Obligatorische Schule,FALSE,0.18840177915415846
FR,22,Sonderschulen,FALSE,0.034178078692514234
FR,23,Berufliche Grundbildung,FALSE,0.04232038157792784
FR,25,Allgemeinbildende Schulen,FALSE,0.03531709057985753
FR,26,Höhere Berufsbildung,FALSE,0.003108429266629333
FR,27,Hochschulen,FALSE,0.07061764013376026
FR,28,Forschung,FALSE,3.45209454386582e-4
FR,29,Übriges Bildungswesen,FALSE,0.003370829248810083
FR,3,"Kultur, Sport und Freizeit, Kirche",TRUE,0.0383763815518583
FR,31,Kulturerbe,FALSE,0.00812298921229669
FR,32,"Kultur, übrige",FALSE,0.016656259310397194
FR,33,Medien,FALSE,9.136308187259348e-5
FR,34,Sport und Freizeit,FALSE,0.013409821453885775
FR,35,Kirchen und religiöse Angelegenheiten,FALSE,9.594849340605043e-5
